org,repo,user,commits,commit_history,pull_requests,issues,reviews,languages
lappis-unb,PromovaCultura,marcosronaldo,36,"{'2018-09': 4, '2018-08': 2, '2018-07': 19, '2018-06': 10, '2018-05': 1}",9,42,10,"JavaScript, Vue, HTML, CSS"
lappis-unb,PromovaCultura,ednunes,35,"{'2018-07': 9, '2018-06': 17, '2018-05': 9}",12,31,0,"JavaScript, Vue, HTML, CSS"
lappis-unb,PromovaCultura,fabio1079,22,"{'2018-07': 4, '2018-06': 14, '2018-05': 4}",4,5,0,"JavaScript, Vue, HTML, CSS"
lappis-unb,PromovaCultura,guilacerda,19,"{'2019-02': 5, '2019-01': 7, '2018-12': 3, '2018-10': 3, '2018-09': 1}",10,14,8,"JavaScript, Vue, HTML, CSS"
lappis-unb,PromovaCultura,pablodiegoss,18,"{'2019-03': 1, '2019-02': 13, '2019-01': 4}",1,1,1,"JavaScript, Vue, HTML, CSS"
lappis-unb,PromovaCultura,navarrovmn,11,"{'2018-09': 3, '2018-08': 2, '2018-07': 1, '2018-06': 2, '2018-05': 3}",3,4,0,"JavaScript, Vue, HTML, CSS"
lappis-unb,PromovaCultura,LeoSilvaGomes,5,"{'2019-02': 3, '2019-01': 2}",0,0,0,"JavaScript, Vue, HTML, CSS"
lappis-unb,PromovaCultura,RochaCarla,4,{'2018-03': 4},1,7,0,"JavaScript, Vue, HTML, CSS"
lappis-unb,PromovaCultura,FranciscoSMM,2,"{'2018-07': 1, '2018-06': 1}",2,9,0,"JavaScript, Vue, HTML, CSS"
lappis-unb,MiniLappisConf,joenio,66,"{'2019-05': 1, '2019-02': 2, '2018-12': 1, '2018-10': 4, '2018-09': 4, '2018-08': 13, '2018-07': 6, '2018-06': 18, '2018-05': 17}",0,12,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,arthurbdiniz,41,"{'2019-05': 1, '2019-04': 23, '2019-03': 16, '2018-06': 1}",1,1,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,LeoSilvaGomes,28,"{'2019-06': 3, '2019-05': 10, '2019-04': 14, '2019-03': 1}",0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,LeoSilvaGomes-zz,0,{},2,2,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,BrunaNayara,6,"{'2018-10': 1, '2018-08': 1, '2018-06': 4}",0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,arthurTemporim,5,"{'2018-10': 3, '2018-08': 1, '2018-06': 1}",0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,ricardopoppi,5,"{'2018-07': 3, '2018-06': 2}",0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,RochaCarla,4,"{'2023-06': 1, '2018-08': 2, '2018-05': 1}",0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,edsonma,2,{'2018-06': 2},0,1,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,MartinsLucas,2,"{'2019-05': 1, '2019-03': 1}",2,2,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,pablodiegoss,2,{'2019-03': 2},0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,navarrovmn,2,{'2018-09': 2},0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,arthur0496,1,{'2019-03': 1},1,1,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,rodrigosiqueira,1,{'2018-09': 1},0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,vitorfhc,1,{'2018-05': 1},0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,MiniLappisConf,danielgs83,1,{'2018-10': 1},0,0,0,"HTML, SCSS, JavaScript, Ruby, Dockerfile"
lappis-unb,salic-ml-web,victorcmoura,152,"{'2018-12': 11, '2018-11': 24, '2018-10': 23, '2018-09': 21, '2018-08': 66, '2018-07': 7}",4,40,0,"Python, Dockerfile, Shell"
lappis-unb,salic-ml-web,ednunes,64,"{'2018-11': 6, '2018-10': 23, '2018-08': 33, '2018-07': 2}",5,5,0,"Python, Dockerfile, Shell"
lappis-unb,salic-ml-web,LucianoPC,18,"{'2018-09': 1, '2018-08': 17}",0,0,0,"Python, Dockerfile, Shell"
lappis-unb,chartjs-plugin-datalabels,simonbrunel,42,"{'2018-07': 3, '2018-03': 5, '2018-02': 1, '2018-01': 9, '2017-12': 6, '2017-10': 1, '2017-09': 3, '2017-08': 5, '2017-07': 9}",0,0,0,"JavaScript, Shell"
lappis-unb,chartjs-plugin-datalabels,CNTRS,1,{'2017-09': 1},0,0,0,"JavaScript, Shell"
lappis-unb,chartjs-plugin-datalabels,pfrankov,1,{'2018-04': 1},0,0,0,"JavaScript, Shell"
lappis-unb,chatops,arthurTemporim,13,"{'2018-12': 1, '2018-11': 4, '2018-10': 7, '2018-07': 1}",1,1,0,"Python, Makefile, Dockerfile"
lappis-unb,chatops,gabibguedes,12,"{'2018-10': 1, '2018-08': 9, '2018-07': 2}",1,4,1,"Python, Makefile, Dockerfile"
lappis-unb,chatops,KahCosta,3,"{'2018-10': 2, '2018-07': 1}",1,1,0,"Python, Makefile, Dockerfile"
lappis-unb,docker-openconnect-globalprotect,joenio,6,"{'2018-08': 1, '2018-07': 5}",0,0,0,"Shell, Dockerfile"
lappis-unb,docker-openconnect-globalprotect,edsonma,5,"{'2022-03': 2, '2018-04': 1, '2018-02': 2}",0,0,0,"Shell, Dockerfile"
lappis-unb,docker-openconnect-globalprotect,rflbianco,2,{'2017-10': 2},0,0,0,"Shell, Dockerfile"
lappis-unb,docker-openconnect-globalprotect,LucianoPC,1,{'2018-08': 1},0,0,0,"Shell, Dockerfile"
lappis-unb,salic-ml-frontend,ednunes,103,"{'2019-07': 2, '2019-05': 8, '2019-04': 15, '2019-03': 9, '2018-12': 8, '2018-11': 10, '2018-10': 8, '2018-09': 16, '2018-08': 27}",12,12,0,"Vue, JavaScript, HTML, Dockerfile"
lappis-unb,salic-ml-frontend,LucianoPC,3,{'2018-09': 3},0,0,0,"Vue, JavaScript, HTML, Dockerfile"
lappis-unb,salic-ml-frontend,victorcmoura,2,"{'2019-05': 1, '2019-04': 1}",1,1,0,"Vue, JavaScript, HTML, Dockerfile"
lappis-unb,salic-ml-frontend,RochaCarla,1,{'2019-10': 1},0,0,0,"Vue, JavaScript, HTML, Dockerfile"
lappis-unb,salic-ml-frontend,FranciscoSMM,1,{'2019-04': 1},1,1,0,"Vue, JavaScript, HTML, Dockerfile"
lappis-unb,salic-ml-frontend,joaaogui,1,{'2019-04': 1},1,1,0,"Vue, JavaScript, HTML, Dockerfile"
lappis-unb,workshop-devops,pablodiegoss,7,"{'2018-10': 1, '2018-08': 6}",0,0,0,"Python, Shell, Dockerfile"
lappis-unb,workshop-devops,guilacerda,1,{'2018-08': 1},0,0,0,"Python, Shell, Dockerfile"
lappis-unb,lappis-learning,marlonguimaraes,154,"{'2018-11': 6, '2018-10': 4, '2018-09': 24, '2018-08': 39, '2018-07': 15, '2018-06': 12, '2018-05': 26, '2018-04': 28}",3,3,0,"Python, Dockerfile, Jupyter Notebook"
lappis-unb,lappis-learning,LucianoPC,66,"{'2018-09': 29, '2018-08': 7, '2018-06': 1, '2018-05': 29}",1,1,0,"Python, Dockerfile, Jupyter Notebook"
lappis-unb,lappis-learning,AlexandreTK,23,"{'2018-09': 2, '2018-08': 15, '2018-07': 3, '2018-05': 1, '2018-04': 2}",0,0,0,"Python, Dockerfile, Jupyter Notebook"
lappis-unb,lappis-learning,Mattioli,21,"{'2018-09': 3, '2018-08': 18}",0,0,0,"Python, Dockerfile, Jupyter Notebook"
lappis-unb,lappis-learning,Duerno,14,"{'2018-08': 7, '2018-07': 1, '2018-05': 5, '2018-03': 1}",0,0,0,"Python, Dockerfile, Jupyter Notebook"
lappis-unb,lappis-learning,victorcmoura,12,"{'2018-11': 1, '2018-09': 11}",0,0,1,"Python, Dockerfile, Jupyter Notebook"
lappis-unb,lappis-learning,RochaCarla,1,{'2018-06': 1},0,0,0,"Python, Dockerfile, Jupyter Notebook"
lappis-unb,tais.old,arthurTemporim,13,"{'2018-10': 4, '2018-09': 9}",0,0,0,"Python, Dockerfile"
lappis-unb,tais.old,RochaCarla,4,{'2018-10': 4},0,0,0,"Python, Dockerfile"
lappis-unb,rasa-demo-pydata18,tmbo,11,{'2018-05': 11},0,0,0,"Jupyter Notebook, Makefile"
lappis-unb,flaskapi,joaaogui,23,"{'2019-02': 1, '2018-12': 22}",0,0,0,"Python, Dockerfile"
lappis-unb,flaskapi,victorcmoura,3,{'2018-12': 3},0,0,0,"Python, Dockerfile"
lappis-unb,flaskapi,joenio,1,{'2018-12': 1},0,0,0,"Python, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,arthurTemporim,413,"{'2024-04': 1, '2023-10': 8, '2023-08': 2, '2023-06': 2, '2023-03': 2, '2023-02': 1, '2023-01': 4, '2022-11': 4, '2022-10': 1, '2022-08': 7, '2022-07': 3, '2022-05': 1, '2022-03': 8, '2022-02': 3, '2022-01': 1, '2021-10': 29, '2021-09': 10, '2021-08': 14, '2021-07': 28, '2021-06': 13, '2021-05': 5, '2021-04': 2, '2021-03': 18, '2021-01': 4, '2020-12': 3, '2020-11': 6, '2020-10': 12, '2020-09': 23, '2020-08': 5, '2020-07': 8, '2020-06': 2, '2020-05': 2, '2020-04': 10, '2020-03': 11, '2020-02': 1, '2020-01': 3, '2019-11': 7, '2019-10': 61, '2019-09': 27, '2019-08': 18, '2019-07': 11, '2019-06': 1, '2019-05': 10, '2019-04': 6, '2019-03': 12, '2019-01': 3}",53,84,51,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,pablodiegoss,37,"{'2020-03': 1, '2019-11': 3, '2019-10': 4, '2019-09': 7, '2019-07': 3, '2019-06': 1, '2019-05': 12, '2019-04': 6}",4,10,10,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,MatheusMiranda,23,"{'2020-12': 8, '2020-11': 2, '2020-09': 4, '2020-08': 2, '2019-09': 1, '2019-08': 5, '2019-06': 1}",3,7,4,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,guilacerda,19,"{'2019-09': 12, '2019-08': 6, '2019-07': 1}",6,11,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,joaovitor3,16,"{'2019-09': 4, '2019-08': 8, '2019-07': 4}",7,14,3,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,RochaCarla,14,"{'2020-11': 1, '2019-10': 1, '2019-09': 1, '2019-08': 1, '2019-07': 2, '2019-06': 1, '2019-05': 6, '2019-04': 1}",1,27,1,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,naiieandrade,13,{'2020-10': 13},1,1,2,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,palomacmamede,13,"{'2019-09': 9, '2019-08': 2, '2019-01': 2}",2,7,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,BrunaNayara,7,"{'2021-02': 1, '2020-11': 1, '2020-10': 1, '2020-09': 3, '2020-08': 1}",3,7,8,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,dudanogueira,6,"{'2020-10': 1, '2019-10': 5}",3,3,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,guiaugusto,6,{'2019-04': 6},2,2,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,joaaogui,4,{'2019-09': 4},4,5,1,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,gabibguedes,4,"{'2020-11': 2, '2019-04': 2}",1,1,3,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,pedroeagle,2,{'2019-05': 2},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,jpwakugawa,2,{'2022-05': 2},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,gustavololis,2,{'2021-09': 2},2,3,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,giovanadionisio,2,{'2020-10': 2},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,KahCosta,2,{'2019-04': 2},0,0,2,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,Andreabenf,2,{'2019-04': 2},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,alexandrebarbaruiva,1,{'2019-06': 1},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,andre-filho,1,{'2019-10': 1},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,brunapinos,1,{'2019-08': 1},0,0,1,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,davidCarlos,1,{'2019-09': 1},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,dehatanes,1,{'2020-08': 1},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,guilherme1guy,1,{'2020-10': 1},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,joenio,1,{'2019-09': 1},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,kimuraz,1,{'2021-02': 1},1,2,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,Leo0liveira,1,{'2022-05': 1},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,RafaellaJunqueira,1,{'2020-08': 1},2,2,1,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,victorcmoura,1,{'2019-09': 1},0,2,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,dependabot[bot],0,{},2,2,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,rasa-ptbr-boilerplate,vorg-san,1,{'2019-09': 1},1,1,0,"Python, Makefile, HTML, Dockerfile"
lappis-unb,lappisudo,arthurTemporim,58,"{'2019-12': 1, '2019-05': 10, '2019-04': 6, '2019-03': 38, '2019-01': 3}",7,14,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,pablodiegoss,17,"{'2019-05': 11, '2019-04': 6}",1,1,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,guiaugusto,6,{'2019-04': 6},0,0,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,RochaCarla,5,"{'2019-08': 1, '2019-06': 1, '2019-05': 1, '2019-04': 1, '2019-03': 1}",0,8,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,palomacmamede,3,{'2019-01': 3},1,2,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,Andreabenf,2,{'2019-04': 2},0,0,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,gabibguedes,2,{'2019-04': 2},0,0,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,KahCosta,2,{'2019-04': 2},0,0,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,pedroeagle,2,{'2019-05': 2},0,0,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,lappisudo,dependabot[bot],0,{},2,2,0,"Jupyter Notebook, Python, HTML, Dockerfile, Makefile, Shell"
lappis-unb,WBMA2019,econst,76,"{'2019-02': 1, '2019-01': 2, '2018-12': 2, '2018-11': 10, '2018-05': 3, '2018-03': 10, '2018-02': 5, '2018-01': 1, '2017-12': 7, '2017-11': 35}",0,0,0,"HTML, CSS, Shell"
lappis-unb,WBMA2019,tommens,35,"{'2019-03': 9, '2018-12': 4, '2018-11': 5, '2018-05': 6, '2018-03': 3, '2017-12': 4, '2017-11': 4}",0,0,0,"HTML, CSS, Shell"
lappis-unb,WBMA2019,RochaCarla,9,{'2019-04': 9},0,0,0,"HTML, CSS, Shell"
lappis-unb,WBMA2019,gregoriorobles,6,"{'2018-03': 4, '2017-12': 1, '2017-11': 1}",0,0,0,"HTML, CSS, Shell"
lappis-unb,WBMA2019,gabibguedes,2,{'2019-04': 2},0,0,0,"HTML, CSS, Shell"
lappis-unb,WBMA2019,AlexandreDecan,1,{'2018-03': 1},0,0,0,"HTML, CSS, Shell"
lappis-unb,WBMA2019,arthurbdiniz,1,{'2019-04': 1},0,0,0,"HTML, CSS, Shell"
lappis-unb,WBMA2019,bramadams,1,{'2017-12': 1},0,0,0,"HTML, CSS, Shell"
lappis-unb,Branding-Guidelines,orderedlist,30,"{'2017-11': 1, '2016-08': 1, '2016-06': 1, '2016-05': 1, '2015-10': 15, '2013-10': 2, '2012-12': 1, '2012-04': 8}",0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,Heloisecs,3,{'2019-04': 3},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,ryankee,2,{'2012-04': 2},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,AlexDaniel,1,{'2016-04': 1},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,Zeriuno,1,{'2012-10': 1},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,potomak,1,{'2013-05': 1},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,127001,1,{'2014-01': 1},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,logaan,1,{'2013-08': 1},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,ousia,1,{'2017-11': 1},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,phikal,1,{'2015-04': 1},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding-Guidelines,thomasboyt,1,{'2012-04': 1},0,0,0,"CSS, HTML, JavaScript"
lappis-unb,Branding,ascott1,77,"{'2018-06': 1, '2018-05': 1, '2016-03': 1, '2016-02': 2, '2016-01': 19, '2015-10': 4, '2015-08': 2, '2015-07': 1, '2014-07': 1, '2014-05': 2, '2014-04': 5, '2014-02': 2, '2014-01': 6, '2013-11': 30}",0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,Branding,Heloisecs,36,{'2019-04': 36},0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,Branding,Scotchester,10,"{'2016-03': 2, '2016-02': 1, '2015-10': 1, '2015-07': 1, '2014-07': 1, '2014-05': 1, '2014-04': 1, '2014-01': 2}",0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,Branding,pablodiegoss,3,{'2019-04': 3},0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,Branding,TheConnMan,2,{'2015-10': 2},0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,Branding,cfarm,2,{'2015-08': 2},0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,Branding,audiodude,1,{'2016-01': 1},0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,Branding,virtix,1,{'2014-02': 1},0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,Branding,snyk-bot,1,{'2018-05': 1},0,0,0,"CSS, HTML, JavaScript, Ruby"
lappis-unb,kubernetes-cloud-setup,arthurbdiniz,37,"{'2019-05': 7, '2019-04': 30}",0,0,0,Shell
lappis-unb,agile-brazil-hotsite,ayr-ton,24,"{'2019-08': 5, '2019-07': 12, '2019-06': 6, '2019-05': 1}",0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,RochaCarla,75,"{'2021-06': 1, '2020-02': 2, '2019-09': 3, '2019-08': 33, '2019-07': 16, '2019-06': 16, '2019-05': 4}",0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,ceci,32,"{'2019-07': 3, '2017-12': 2, '2015-01': 3, '2014-12': 24}",0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,vcampossilva,27,"{'2019-08': 4, '2019-07': 22, '2019-06': 1}",0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,rafaelcaceres,23,"{'2017-02': 4, '2017-01': 3, '2016-03': 4, '2016-02': 5, '2016-01': 2, '2015-01': 5}",0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,warantesbr,18,"{'2015-04': 1, '2015-03': 1, '2015-02': 2, '2015-01': 14}",0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,dependabot-preview[bot],0,{},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,wlegolas,9,{'2019-03': 9},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,gabibguedes,7,"{'2019-08': 1, '2019-06': 5, '2019-05': 1}",0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,luiz,5,{'2015-01': 5},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,dbedaTW,5,{'2019-03': 5},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,afucher,4,"{'2019-08': 3, '2019-07': 1}",0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,billyblay,4,{'2015-02': 4},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,haysarodriguestw,3,{'2019-03': 3},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,marcobrunodev,3,{'2015-02': 3},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,artdiniz,1,{'2014-12': 1},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,eduardojmatos,1,{'2015-01': 1},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,agile-brazil-hotsite,eduardovfo,1,{'2015-01': 1},0,0,0,"CSS, JavaScript, Makefile, Dockerfile"
lappis-unb,BotFlowAPI,victorcmoura,68,"{'2019-10': 1, '2019-09': 67}",6,6,5,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,rodrigocam,34,"{'2019-10': 4, '2019-09': 30}",2,2,1,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,gabibguedes,14,"{'2019-08': 1, '2019-07': 4, '2019-06': 2, '2019-05': 7}",6,6,1,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,ygortgaleno,9,"{'2019-06': 1, '2019-05': 8}",0,0,0,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,EzequielDeOliveira,5,"{'2019-09': 3, '2019-08': 2}",1,1,1,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,BrunaNayara,4,"{'2019-06': 3, '2019-05': 1}",0,0,4,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,brunapinos,4,{'2019-09': 4},1,1,1,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,KahCosta,4,"{'2019-06': 2, '2019-05': 2}",3,3,0,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,arthurbdiniz,3,{'2019-09': 3},1,1,0,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,MatheusMiranda,2,"{'2019-09': 1, '2019-07': 1}",0,0,1,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,RochaCarla,1,{'2019-09': 1},0,0,0,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,ednunes,1,{'2019-09': 1},0,0,0,"Python, Dockerfile, Shell"
lappis-unb,BotFlowAPI,joaovitor3,1,{'2019-09': 1},1,1,0,"Python, Dockerfile, Shell"
lappis-unb,BotFlow,ednunes,83,"{'2019-09': 52, '2019-08': 31}",12,14,0,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,gabibguedes,70,"{'2020-11': 2, '2019-10': 12, '2019-09': 6, '2019-08': 23, '2019-07': 24, '2019-06': 3}",16,22,8,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,KahCosta,59,"{'2019-08': 10, '2019-07': 21, '2019-06': 28}",7,7,0,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,EzequielDeOliveira,25,"{'2019-09': 6, '2019-08': 19}",5,7,3,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,brunapinos,14,"{'2019-09': 3, '2019-08': 7, '2019-07': 4}",2,2,5,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,rodmaia,6,"{'2021-03': 1, '2021-02': 5}",10,80,2,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,arthurbdiniz,4,{'2019-09': 4},2,2,0,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,BrunaNayara,4,"{'2019-07': 1, '2019-06': 3}",0,5,1,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,ygortgaleno,4,{'2019-06': 4},1,3,0,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,RochaCarla,2,{'2019-10': 2},1,1,0,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,victorcmoura,2,"{'2019-09': 1, '2019-06': 1}",1,6,0,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,BotFlow,MatheusMiranda,1,{'2019-07': 1},0,0,0,"JavaScript, HTML, Dockerfile, Makefile, CSS"
lappis-unb,alanaBot,arthurTemporim,146,"{'2019-10': 58, '2019-09': 27, '2019-08': 18, '2019-07': 11, '2019-06': 1, '2019-05': 10, '2019-04': 6, '2019-03': 12, '2019-01': 3}",0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,joaovitor3,87,"{'2019-12': 28, '2019-11': 15, '2019-10': 6, '2019-09': 21, '2019-08': 12, '2019-07': 5}",2,12,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
lappis-unb,alanaBot,pablodiegoss,33,"{'2019-10': 4, '2019-09': 7, '2019-07': 3, '2019-06': 1, '2019-05': 12, '2019-04': 6}",0,0,0,"Python, Jupyter Notebook, Makefile, Shell, Dockerfile, HTML"
